DIRECTORIO,departamento,sexo,edad,area,nivel_educativo,estrato,afiliado_salud
8082437,Huila,F,67,cabecera,secundaria,2,1
8082437,Huila,M,68,cabecera,secundaria,2,1
8082438,Huila,M,59,cabecera,universitario,3,1
8082438,Huila,F,55,cabecera,secundaria,3,1
8082439,Huila,F,67,cabecera,posgrado,2,1
8082439,Huila,M,70,cabecera,universitario,2,1
8082439,Huila,M,32,cabecera,universitario,2,1
8082440,Huila,M,65,cabecera,secundaria,2,1
8082440,Huila,F,80,cabecera,primaria,2,1
8082441,Huila,M,67,cabecera,universitario,4,1
8082441,Huila,F,61,cabecera,universitario,4,1
8082444,Huila,F,46,cabecera,secundaria,2,1
8082444,Huila,M,49,cabecera,secundaria,2,1
8082444,Huila,M,15,cabecera,secundaria,2,1
8082444,Huila,F,12,cabecera,secundaria,2,1
8082444,Huila,F,8,cabecera,primaria,2,1
8082445,Huila,F,79,cabecera,secundaria,2,1
8082446,Huila,M,19,cabecera,universitario,2,1
8082446,Huila,F,18,cabecera,universitario,2,1
8082447,Huila,M,81,cabecera,tecnico,2,1
8082451,Huila,F,59,cabecera,primaria,2,1
8082451,Huila,F,7,cabecera,primaria,2,1
8082453,Huila,M,43,cabecera,secundaria,1,1
8082453,Huila,F,43,cabecera,secundaria,1,1
8082453,Huila,F,14,cabecera,primaria,1,1
8082454,Huila,F,32,cabecera,secundaria,1,1
8082454,Huila,F,15,cabecera,secundaria,1,1
8082454,Huila,M,13,cabecera,secundaria,1,1
8082454,Huila,F,12,cabecera,secundaria,1,1
8082454,Huila,M,11,cabecera,primaria,1,1
8082454,Huila,F,9,cabecera,primaria,1,1
8082454,Huila,F,7,cabecera,primaria,1,1
8082454,Huila,M,5,cabecera,ninguno,1,1
8082455,Huila,M,77,cabecera,primaria,1,1
8082455,Huila,F,67,cabecera,primaria,1,1
8082456,Huila,F,19,cabecera,universitario,1,1
8082456,Huila,M,27,cabecera,secundaria,1,1
8082458,Huila,F,57,cabecera,secundaria,3,1
8082459,La Guajira,M,24,cabecera,universitario,1,1
8082460,La Guajira,M,40,cabecera,secundaria,1,1
8082460,La Guajira,F,61,cabecera,secundaria,1,1
8082461,La Guajira,M,60,cabecera,secundaria,1,1
8082461,La Guajira,F,62,cabecera,secundaria,1,1
8082461,La Guajira,F,38,cabecera,primaria,1,1
8082461,La Guajira,M,43,cabecera,secundaria,1,1
8082461,La Guajira,M,9,cabecera,primaria,1,1
8082461,La Guajira,F,8,cabecera,primaria,1,1
8082461,La Guajira,M,6,cabecera,ninguno,1,1
8082461,La Guajira,M,30,cabecera,tecnico,1,1
8082464,La Guajira,F,62,cabecera,primaria,1,1
8082464,La Guajira,M,75,cabecera,secundaria,1,1
8082464,La Guajira,M,37,cabecera,secundaria,1,1
8082464,La Guajira,F,20,cabecera,tecnico,1,1
8082464,La Guajira,M,15,cabecera,secundaria,1,1
8082464,La Guajira,F,94,cabecera,ninguno,1,1
8082465,La Guajira,F,49,cabecera,tecnico,1,1
8082465,La Guajira,M,11,cabecera,primaria,1,1
8082466,La Guajira,F,70,cabecera,ninguno,1,1
8082466,La Guajira,M,55,cabecera,secundaria,1,1
8082466,La Guajira,F,21,cabecera,tecnico,1,1
8082467,La Guajira,M,38,cabecera,universitario,1,1
8082467,La Guajira,F,35,cabecera,secundaria,1,1
8082467,La Guajira,M,8,cabecera,primaria,1,1
8082467,La Guajira,F,4,cabecera,ninguno,1,1
8082467,La Guajira,F,18,cabecera,secundaria,1,1
8082469,La Guajira,M,27,cabecera,secundaria,1,1
8082470,La Guajira,F,29,cabecera,universitario,1,1
8082470,La Guajira,M,31,cabecera,tecnico,1,1
8082471,La Guajira,M,23,cabecera,secundaria,1,1
8082471,La Guajira,F,21,cabecera,secundaria,1,1
8082473,La Guajira,M,24,cabecera,secundaria,1,1
8082474,La Guajira,M,53,cabecera,universitario,1,1
8082474,La Guajira,F,46,cabecera,universitario,1,1
8082474,La Guajira,M,23,cabecera,tecnologico,1,1
8082474,La Guajira,M,21,cabecera,universitario,1,1
8082475,La Guajira,F,40,cabecera,tecnico,1,1
8082475,La Guajira,M,7,cabecera,primaria,1,1
8082475,La Guajira,F,22,cabecera,secundaria,1,1
8082476,La Guajira,M,42,cabecera,secundaria,1,1
8082477,La Guajira,M,43,cabecera,secundaria,1,1
8082477,La Guajira,F,16,cabecera,secundaria,1,1
8082477,La Guajira,F,11,cabecera,secundaria,1,1
8082477,La Guajira,F,8,cabecera,primaria,1,1
8082477,La Guajira,M,6,cabecera,primaria,1,1
8082478,La Guajira,F,57,cabecera,universitario,3,1
8082478,La Guajira,M,60,cabecera,universitario,3,1
8082478,La Guajira,M,25,cabecera,universitario,3,1
8082478,La Guajira,M,23,cabecera,universitario,3,1
8082479,La Guajira,F,68,cabecera,primaria,1,1
8082479,La Guajira,M,44,cabecera,primaria,1,1
8082479,La Guajira,F,34,cabecera,universitario,1,1
8082479,La Guajira,F,31,cabecera,tecnico,1,1
8082480,La Guajira,M,68,cabecera,secundaria,1,1
8082480,La Guajira,F,56,cabecera,primaria,1,1
8082484,La Guajira,F,35,cabecera,tecnologico,1,1
8082485,La Guajira,F,36,cabecera,secundaria,1,1
8082485,La Guajira,F,17,cabecera,secundaria,1,1
8082488,La Guajira,M,40,cabecera,tecnico,1,1
8082488,La Guajira,F,35,cabecera,tecnico,1,1
8082488,La Guajira,M,16,cabecera,secundaria,1,1
8082489,La Guajira,M,45,cabecera,secundaria,1,1
8082489,La Guajira,F,45,cabecera,ninguno,1,1
8082489,La Guajira,F,17,cabecera,tecnico,1,1
8082492,La Guajira,M,75,cabecera,secundaria,3,1
8082493,La Guajira,F,74,cabecera,universitario,3,1
8082495,La Guajira,F,33,cabecera,tecnico,1,1
8082495,La Guajira,M,15,cabecera,secundaria,1,1
8082495,La Guajira,M,7,cabecera,primaria,1,1
8082495,La Guajira,F,5,cabecera,ninguno,1,1
8082497,La Guajira,F,22,cabecera,secundaria,1,1
8082497,La Guajira,M,41,cabecera,tecnico,1,1
8082497,La Guajira,M,6,cabecera,ninguno,1,1
8082497,La Guajira,F,4,cabecera,ninguno,1,1
8082498,La Guajira,F,28,cabecera,secundaria,1,1
8082498,La Guajira,M,35,cabecera,secundaria,1,1
8082498,La Guajira,M,9,cabecera,primaria,1,1
8082498,La Guajira,F,4,cabecera,ninguno,1,1
8082499,La Guajira,F,63,cabecera,posgrado,3,1
8082500,La Guajira,M,69,cabecera,universitario,3,1
8082500,La Guajira,F,69,cabecera,universitario,3,1
8082500,La Guajira,M,38,cabecera,secundaria,3,1
8082501,La Guajira,F,78,cabecera,primaria,1,1
8082503,La Guajira,F,67,cabecera,primaria,1,1
8082503,La Guajira,M,67,cabecera,primaria,1,1
8082509,La Guajira,M,44,cabecera,universitario,1,1
8082509,La Guajira,F,44,cabecera,universitario,1,1
8082514,La Guajira,M,68,cabecera,primaria,1,1
8082514,La Guajira,F,55,cabecera,ninguno,1,1
8082515,La Guajira,F,48,cabecera,primaria,1,1
8082515,La Guajira,M,53,cabecera,secundaria,1,1
8082515,La Guajira,M,23,cabecera,universitario,1,1
8082515,La Guajira,F,19,cabecera,secundaria,1,1
8082516,La Guajira,F,46,cabecera,secundaria,1,1
8082516,La Guajira,F,17,cabecera,secundaria,1,1
8082516,La Guajira,F,13,cabecera,secundaria,1,1
8082516,La Guajira,M,9,cabecera,primaria,1,1
8082517,La Guajira,F,50,cabecera,secundaria,1,1
8082517,La Guajira,M,23,cabecera,tecnico,1,1
8082517,La Guajira,F,20,cabecera,universitario,1,1
8082518,La Guajira,F,29,cabecera,secundaria,1,1
8082518,La Guajira,M,35,cabecera,secundaria,1,1
8082518,La Guajira,F,12,cabecera,secundaria,1,1
8082518,La Guajira,F,7,cabecera,primaria,1,1
8082519,La Guajira,F,28,cabecera,primaria,1,1
8082519,La Guajira,M,11,cabecera,primaria,1,1
8082519,La Guajira,F,6,cabecera,ninguno,1,1
8082521,La Guajira,M,49,cabecera,tecnologico,2,1
8082521,La Guajira,F,48,cabecera,tecnologico,2,1
8082521,La Guajira,M,23,cabecera,universitario,2,1
8082521,La Guajira,M,14,cabecera,secundaria,2,1
8082522,La Guajira,M,40,cabecera,universitario,2,1
8082522,La Guajira,F,37,cabecera,universitario,2,1
8082522,La Guajira,M,13,cabecera,secundaria,2,1
8082522,La Guajira,M,11,cabecera,secundaria,2,1
8082522,La Guajira,M,3,cabecera,ninguno,2,1
8082523,La Guajira,F,65,cabecera,tecnologico,2,1
8082523,La Guajira,F,38,cabecera,universitario,2,1
8082524,La Guajira,F,35,cabecera,universitario,3,2
8082524,La Guajira,M,35,cabecera,universitario,3,2
8082524,La Guajira,M,5,cabecera,ninguno,3,2
8082525,La Guajira,M,35,cabecera,tecnico,2,1
8082525,La Guajira,F,33,cabecera,tecnico,2,1
8082525,La Guajira,F,6,cabecera,primaria,2,1
8082527,La Guajira,M,29,cabecera,universitario,2,1
8082527,La Guajira,F,29,cabecera,tecnico,2,1
8082527,La Guajira,F,9,cabecera,primaria,2,1
8082527,La Guajira,M,3,cabecera,ninguno,2,1
8082528,La Guajira,F,31,cabecera,universitario,2,2
8082531,La Guajira,F,38,cabecera,universitario,2,1
8082533,La Guajira,M,54,cabecera,secundaria,2,1
8082533,La Guajira,F,52,cabecera,tecnico,2,1
8082533,La Guajira,M,27,cabecera,universitario,2,1
8082533,La Guajira,F,24,cabecera,tecnico,2,1
8082534,La Guajira,M,66,cabecera,secundaria,2,1
8082534,La Guajira,F,69,cabecera,secundaria,2,1
8082534,La Guajira,F,39,cabecera,tecnico,2,1
8082534,La Guajira,M,15,cabecera,secundaria,2,1
8082535,La Guajira,F,41,cabecera,universitario,2,1
8082535,La Guajira,F,9,cabecera,primaria,2,1
8082536,La Guajira,F,40,cabecera,secundaria,3,1
8082536,La Guajira,M,37,cabecera,tecnico,3,2
8082536,La Guajira,F,18,cabecera,secundaria,3,1
8082536,La Guajira,M,3,cabecera,ninguno,3,1
8082536,La Guajira,F,62,cabecera,primaria,3,1
8082537,La Guajira,F,54,cabecera,universitario,3,1
8082537,La Guajira,M,55,cabecera,universitario,3,1
8082537,La Guajira,F,16,cabecera,secundaria,3,1
8082538,La Guajira,M,25,cabecera,universitario,2,1
8082539,La Guajira,F,51,cabecera,secundaria,2,1
8082539,La Guajira,M,49,cabecera,secundaria,2,1
8082539,La Guajira,M,42,cabecera,tecnico,2,1
8082539,La Guajira,M,40,cabecera,tecnico,2,1
8082540,La Guajira,M,48,cabecera,universitario,2,1
8082540,La Guajira,F,46,cabecera,tecnico,2,1
8082541,La Guajira,F,30,cabecera,universitario,3,1
8082541,La Guajira,F,70,cabecera,tecnico,3,1
8082542,La Guajira,M,31,cabecera,tecnologico,3,1
8082542,La Guajira,F,31,cabecera,posgrado,3,1
8082542,La Guajira,M,3,cabecera,ninguno,3,1
8082543,La Guajira,M,73,cabecera,universitario,1,1
8082543,La Guajira,F,34,cabecera,universitario,1,1
8082543,La Guajira,F,4,cabecera,ninguno,1,1
8082544,La Guajira,M,79,cabecera,ninguno,2,1
8082545,La Guajira,M,46,cabecera,tecnico,2,1
8082545,La Guajira,F,45,cabecera,secundaria,2,1
8082545,La Guajira,F,23,cabecera,universitario,2,1
8082545,La Guajira,F,17,cabecera,universitario,2,1
8082546,La Guajira,M,47,cabecera,primaria,1,1
8082546,La Guajira,F,52,cabecera,primaria,1,1
8082546,La Guajira,F,87,cabecera,ninguno,1,1
8082547,La Guajira,F,35,cabecera,universitario,3,1
8082547,La Guajira,M,6,cabecera,primaria,3,1
8082548,La Guajira,F,83,cabecera,primaria,1,1
8082549,La Guajira,M,40,cabecera,tecnico,1,1
8082549,La Guajira,M,10,cabecera,secundaria,1,1
8082550,La Guajira,F,23,cabecera,universitario,1,1
8082551,La Guajira,F,85,cabecera,ninguno,2,1
8082551,La Guajira,F,11,cabecera,secundaria,2,1
8082551,La Guajira,F,8,cabecera,ninguno,2,1
8082552,La Guajira,M,30,cabecera,tecnico,2,1
8082552,La Guajira,F,30,cabecera,universitario,2,1
8082552,La Guajira,F,5,cabecera,ninguno,2,1
8082553,La Guajira,F,77,cabecera,secundaria,2,1
8082553,La Guajira,M,35,cabecera,universitario,2,1
8082553,La Guajira,M,23,cabecera,universitario,2,1
8082554,La Guajira,M,75,cabecera,primaria,2,1
8082554,La Guajira,F,67,cabecera,primaria,2,1
8082555,La Guajira,F,48,cabecera,secundaria,1,1
8082555,La Guajira,M,16,cabecera,secundaria,1,1
8082555,La Guajira,M,9,cabecera,primaria,1,1
8082556,La Guajira,M,51,cabecera,universitario,2,1
8082556,La Guajira,F,43,cabecera,universitario,2,1
8082556,La Guajira,M,16,cabecera,secundaria,2,1
8082556,La Guajira,F,14,cabecera,secundaria,2,1
8082556,La Guajira,M,12,cabecera,secundaria,2,1
8082556,La Guajira,M,10,cabecera,primaria,2,1
8082557,La Guajira,M,65,cabecera,universitario,1,1
8082558,La Guajira,F,74,cabecera,secundaria,1,1
8082560,La Guajira,F,43,cabecera,secundaria,1,1
8082560,La Guajira,M,24,cabecera,primaria,1,1
8082560,La Guajira,M,22,cabecera,primaria,1,1
8082560,La Guajira,M,15,cabecera,secundaria,1,1
8082560,La Guajira,F,25,cabecera,secundaria,1,1
8082560,La Guajira,M,8,cabecera,primaria,1,1
8082560,La Guajira,F,7,cabecera,primaria,1,1
8082560,La Guajira,M,33,cabecera,secundaria,1,2
8082561,La Guajira,F,35,cabecera,tecnico,1,1
8082562,La Guajira,F,69,cabecera,secundaria,2,1
8082562,La Guajira,F,27,cabecera,universitario,2,1
8082562,La Guajira,F,61,cabecera,secundaria,2,1
8082563,La Guajira,M,68,cabecera,universitario,2,1
8082563,La Guajira,F,65,cabecera,secundaria,2,1
8082566,La Guajira,M,55,cabecera,secundaria,2,1
8082567,La Guajira,F,57,cabecera,tecnologico,2,1
8082567,La Guajira,M,29,cabecera,universitario,2,1
8082567,La Guajira,F,24,cabecera,universitario,2,1
8082568,La Guajira,M,70,cabecera,universitario,2,1
8082568,La Guajira,F,64,cabecera,universitario,2,1
8082569,La Guajira,F,74,cabecera,primaria,2,1
8082569,La Guajira,F,37,cabecera,universitario,2,1
8082570,La Guajira,M,49,cabecera,secundaria,2,1
8082570,La Guajira,F,51,cabecera,tecnologico,2,1
8082572,La Guajira,M,69,cabecera,universitario,2,1
8082573,La Guajira,M,65,cabecera,secundaria,1,1
8082573,La Guajira,F,55,cabecera,secundaria,1,1
8082575,La Guajira,F,21,cabecera,secundaria,1,1
8082575,La Guajira,M,22,cabecera,primaria,1,1
8082575,La Guajira,M,8,cabecera,ninguno,1,1
8082575,La Guajira,F,5,cabecera,ninguno,1,1
8082576,La Guajira,F,21,cabecera,secundaria,1,1
8082576,La Guajira,M,27,cabecera,secundaria,1,1
8082577,La Guajira,F,30,cabecera,universitario,1,1
8082577,La Guajira,M,32,cabecera,tecnico,1,1
8082577,La Guajira,F,5,cabecera,primaria,1,1
8082578,La Guajira,F,61,cabecera,ninguno,1,1
8082578,La Guajira,M,74,cabecera,primaria,1,1
8082579,La Guajira,M,33,cabecera,secundaria,1,1
8082579,La Guajira,F,29,cabecera,primaria,1,1
8082579,La Guajira,M,11,cabecera,secundaria,1,1
8082579,La Guajira,F,9,cabecera,primaria,1,1
8082580,La Guajira,F,22,cabecera,secundaria,1,1
8082580,La Guajira,M,3,cabecera,ninguno,1,1
8082580,La Guajira,F,66,cabecera,secundaria,1,1
8082581,La Guajira,F,28,cabecera,tecnico,1,1
8082581,La Guajira,M,34,cabecera,secundaria,1,1
8082581,La Guajira,F,5,cabecera,ninguno,1,1
8082582,La Guajira,F,37,cabecera,ninguno,1,1
8082582,La Guajira,F,17,cabecera,secundaria,1,1
8082582,La Guajira,F,3,cabecera,ninguno,1,1
8082583,La Guajira,F,38,cabecera,universitario,1,1
8082583,La Guajira,M,39,cabecera,secundaria,1,1
8082584,La Guajira,F,31,cabecera,secundaria,1,1
8082584,La Guajira,M,35,cabecera,secundaria,1,1
8082584,La Guajira,F,13,cabecera,secundaria,1,1
8082584,La Guajira,F,11,cabecera,secundaria,1,1
8082584,La Guajira,F,3,cabecera,ninguno,1,1
8082585,La Guajira,M,64,cabecera,primaria,1,1
8082585,La Guajira,F,57,cabecera,primaria,1,1
8082585,La Guajira,M,16,cabecera,secundaria,1,1
8082585,La Guajira,M,12,cabecera,secundaria,1,1
8082586,La Guajira,M,58,cabecera,primaria,1,1
8082587,La Guajira,M,34,cabecera,secundaria,1,1
8082587,La Guajira,F,32,cabecera,secundaria,1,1
8082587,La Guajira,M,14,cabecera,secundaria,1,1
8082587,La Guajira,M,10,cabecera,primaria,1,1
8082588,La Guajira,F,35,cabecera,secundaria,1,1
8082588,La Guajira,M,17,cabecera,tecnico,1,1
8082588,La Guajira,M,15,cabecera,secundaria,1,1
8082589,La Guajira,M,59,cabecera,primaria,1,1
8082590,La Guajira,F,30,cabecera,secundaria,1,1
8082590,La Guajira,F,13,cabecera,secundaria,1,1
8082590,La Guajira,M,10,cabecera,primaria,1,1
8082590,La Guajira,M,7,cabecera,primaria,1,1
8082591,La Guajira,F,48,cabecera,secundaria,1,1
8082591,La Guajira,F,18,cabecera,universitario,1,1
8082591,La Guajira,F,14,cabecera,secundaria,1,1
8082591,La Guajira,M,10,cabecera,secundaria,1,1
8082592,La Guajira,M,44,cabecera,universitario,3,1
8082592,La Guajira,F,47,cabecera,posgrado,3,1
8082592,La Guajira,M,11,cabecera,secundaria,3,1
8082592,La Guajira,F,5,cabecera,ninguno,3,1
8082593,La Guajira,M,34,cabecera,posgrado,3,1
8082593,La Guajira,F,38,cabecera,posgrado,3,2
8082593,La Guajira,M,5,cabecera,ninguno,3,1
8082594,La Guajira,M,37,cabecera,secundaria,2,1
8082596,La Guajira,M,36,cabecera,tecnologico,1,1
8082596,La Guajira,F,28,cabecera,tecnico,1,1
8082596,La Guajira,F,11,cabecera,secundaria,1,1
8082596,La Guajira,M,8,cabecera,primaria,1,1
8082596,La Guajira,M,3,cabecera,ninguno,1,1
8082607,Magdalena,F,27,cabecera,universitario,4,1
8082608,Magdalena,F,77,cabecera,secundaria,3,1
8082608,Magdalena,F,52,cabecera,tecnologico,3,1
8082608,Magdalena,F,20,cabecera,universitario,3,1
8082608,Magdalena,M,15,cabecera,secundaria,3,1
8082609,Magdalena,M,35,cabecera,secundaria,1,1
8082609,Magdalena,F,37,cabecera,secundaria,1,1
8082609,Magdalena,M,8,cabecera,primaria,1,1
8082609,Magdalena,F,3,cabecera,ninguno,1,1
8082610,Magdalena,F,45,cabecera,secundaria,1,1
8082610,Magdalena,M,20,cabecera,secundaria,1,1
8082610,Magdalena,M,17,cabecera,secundaria,1,1
8082610,Magdalena,M,4,cabecera,ninguno,1,1
8082611,Magdalena,F,55,cabecera,secundaria,1,1
8082611,Magdalena,F,16,cabecera,secundaria,1,1
8082612,Magdalena,M,39,cabecera,primaria,1,1
8082614,Magdalena,F,22,cabecera,secundaria,1,1
8082614,Magdalena,F,22,cabecera,secundaria,1,1
8082614,Magdalena,F,63,cabecera,secundaria,1,1
8082615,Magdalena,F,24,cabecera,secundaria,1,1
8082615,Magdalena,F,5,cabecera,ninguno,1,1
8082617,Magdalena,F,29,cabecera,tecnico,1,1
8082617,Magdalena,F,9,cabecera,primaria,1,1
8082617,Magdalena,M,3,cabecera,ninguno,1,1
8082619,Magdalena,M,43,cabecera,primaria,1,1
8082619,Magdalena,F,30,cabecera,secundaria,1,1
8082619,Magdalena,M,12,cabecera,secundaria,1,1
8082619,Magdalena,M,8,cabecera,primaria,1,1
8082620,Magdalena,M,51,cabecera,primaria,1,1
8082620,Magdalena,F,34,cabecera,secundaria,1,2
8082620,Magdalena,M,13,cabecera,secundaria,1,2
8082620,Magdalena,M,4,cabecera,ninguno,1,2
8082621,Magdalena,M,61,cabecera,primaria,1,1
8082621,Magdalena,F,55,cabecera,primaria,1,1
8082622,Magdalena,F,59,cabecera,secundaria,1,1
8082622,Magdalena,F,32,cabecera,secundaria,1,1
8082623,Magdalena,M,37,cabecera,secundaria,1,1
8082623,Magdalena,F,39,cabecera,secundaria,1,1
8082623,Magdalena,F,19,cabecera,secundaria,1,1
8082623,Magdalena,M,12,cabecera,secundaria,1,1
8082623,Magdalena,F,10,cabecera,primaria,1,1
8082623,Magdalena,F,24,cabecera,primaria,1,1
8082623,Magdalena,F,8,cabecera,primaria,1,1
8082624,Magdalena,M,45,cabecera,primaria,1,1
8082624,Magdalena,F,48,cabecera,universitario,1,1
8082624,Magdalena,F,21,cabecera,secundaria,1,1
8082624,Magdalena,M,18,cabecera,secundaria,1,1
8082625,Magdalena,F,40,cabecera,secundaria,1,1
8082625,Magdalena,M,19,cabecera,tecnico,1,2
8082625,Magdalena,M,19,cabecera,tecnico,1,2
8082625,Magdalena,M,11,cabecera,secundaria,1,1
8082626,Magdalena,F,46,cabecera,secundaria,1,1
8082626,Magdalena,M,50,cabecera,secundaria,1,1
8082626,Magdalena,M,17,cabecera,secundaria,1,1
8082626,Magdalena,F,15,cabecera,secundaria,1,1
8082628,Magdalena,F,72,cabecera,primaria,2,1
8082628,Magdalena,F,40,cabecera,secundaria,2,1
8082628,Magdalena,M,71,cabecera,secundaria,2,1
8082628,Magdalena,M,70,cabecera,secundaria,2,1
8082628,Magdalena,F,66,cabecera,secundaria,2,1
8082629,Magdalena,F,83,cabecera,primaria,2,1
8082630,Magdalena,M,44,cabecera,secundaria,1,1
8082630,Magdalena,M,20,cabecera,secundaria,1,1
8082630,Magdalena,F,18,cabecera,secundaria,1,1
8082630,Magdalena,M,16,cabecera,secundaria,1,1
8082631,Magdalena,F,30,cabecera,secundaria,2,1
8082631,Magdalena,M,38,cabecera,primaria,2,2
8082633,Magdalena,M,40,cabecera,secundaria,2,1
8082633,Magdalena,F,41,cabecera,secundaria,2,1
8082633,Magdalena,M,17,cabecera,secundaria,2,1
8082633,Magdalena,F,14,cabecera,secundaria,2,1
8082634,Magdalena,M,40,cabecera,secundaria,2,1
8082634,Magdalena,M,17,cabecera,secundaria,2,1
8082634,Magdalena,M,15,cabecera,secundaria,2,1
8082635,Magdalena,M,22,cabecera,secundaria,2,1
8082635,Magdalena,F,20,cabecera,secundaria,2,1
8082635,Magdalena,F,16,cabecera,secundaria,2,1
8082635,Magdalena,F,24,cabecera,secundaria,2,1
8082637,Magdalena,M,63,cabecera,secundaria,2,1
8082637,Magdalena,F,56,cabecera,secundaria,2,1
8082637,Magdalena,F,11,cabecera,primaria,2,1
8082637,Magdalena,F,11,cabecera,primaria,2,1
8082638,Magdalena,M,37,cabecera,secundaria,1,1
8082638,Magdalena,F,33,cabecera,tecnico,1,1
8082638,Magdalena,M,13,cabecera,primaria,1,1
8082638,Magdalena,F,12,cabecera,primaria,1,1
8082638,Magdalena,F,11,cabecera,primaria,1,1
8082639,Magdalena,M,44,cabecera,primaria,1,1
8082639,Magdalena,F,45,cabecera,secundaria,1,1
8082639,Magdalena,F,6,cabecera,ninguno,1,1
8082639,Magdalena,F,23,cabecera,secundaria,1,1
8082640,Magdalena,F,75,cabecera,primaria,2,1
8082641,Magdalena,M,53,cabecera,primaria,1,1
8082641,Magdalena,F,50,cabecera,secundaria,1,1
8082641,Magdalena,F,21,cabecera,tecnologico,1,1
8082643,Magdalena,M,47,cabecera,primaria,1,2
8082645,Magdalena,F,85,cabecera,primaria,2,1
8082645,Magdalena,F,59,cabecera,secundaria,2,1
8082645,Magdalena,F,33,cabecera,secundaria,2,1
8082645,Magdalena,F,6,cabecera,primaria,2,1
8082645,Magdalena,M,75,cabecera,ninguno,2,1
8082646,Magdalena,M,75,cabecera,ninguno,1,1
8082646,Magdalena,M,10,cabecera,primaria,1,1
8082647,Magdalena,M,33,cabecera,tecnico,2,1
8082647,Magdalena,F,33,cabecera,tecnico,2,1
8082647,Magdalena,M,15,cabecera,secundaria,2,1
8082647,Magdalena,M,13,cabecera,primaria,2,1
8082647,Magdalena,F,13,cabecera,secundaria,2,1
8082647,Magdalena,F,55,cabecera,tecnico,2,1
8082648,Magdalena,F,40,cabecera,tecnico,2,1
8082648,Magdalena,M,16,cabecera,secundaria,2,1
8082649,Magdalena,F,44,cabecera,secundaria,1,1
8082649,Magdalena,M,44,cabecera,secundaria,1,1
8082649,Magdalena,M,14,cabecera,secundaria,1,1
8082650,Magdalena,M,38,cabecera,secundaria,2,1
8082650,Magdalena,F,36,cabecera,secundaria,2,1
8082650,Magdalena,M,19,cabecera,tecnico,2,1
8082650,Magdalena,M,14,cabecera,secundaria,2,1
8082651,Magdalena,F,75,cabecera,primaria,3,1
8082651,Magdalena,M,79,cabecera,secundaria,3,1
8082653,Magdalena,M,28,cabecera,secundaria,1,1
8082653,Magdalena,F,33,cabecera,tecnico,1,1
8082654,Magdalena,F,73,cabecera,secundaria,2,2
8082654,Magdalena,M,51,cabecera,secundaria,2,2
8082654,Magdalena,F,14,cabecera,secundaria,2,2
8082654,Magdalena,F,23,cabecera,secundaria,2,2
8082654,Magdalena,F,6,cabecera,primaria,2,2
8082654,Magdalena,M,5,cabecera,ninguno,2,2
8082654,Magdalena,F,4,cabecera,ninguno,2,2
8082655,Magdalena,M,63,cabecera,primaria,2,1
8082655,Magdalena,F,59,cabecera,secundaria,2,1
8082655,Magdalena,F,31,cabecera,secundaria,2,1
8082655,Magdalena,F,13,cabecera,secundaria,2,1
8082655,Magdalena,M,9,cabecera,primaria,2,1
8082655,Magdalena,M,19,cabecera,secundaria,2,1
8082655,Magdalena,F,19,cabecera,secundaria,2,1
8082655,Magdalena,F,6,cabecera,primaria,2,1
8082656,Magdalena,M,52,cabecera,secundaria,2,1
8082656,Magdalena,F,44,cabecera,secundaria,2,1
8082656,Magdalena,M,24,cabecera,secundaria,2,1
8082656,Magdalena,M,18,cabecera,secundaria,2,1
8082656,Magdalena,F,16,cabecera,secundaria,2,1
8082657,Magdalena,F,71,cabecera,primaria,2,1
8082658,Magdalena,F,27,cabecera,secundaria,2,1
8082658,Magdalena,F,11,cabecera,secundaria,2,1
8082658,Magdalena,M,8,cabecera,primaria,2,1
8082658,Magdalena,M,5,cabecera,ninguno,2,1
8082659,Magdalena,F,37,cabecera,secundaria,2,1
8082659,Magdalena,M,48,cabecera,secundaria,2,1
8082659,Magdalena,M,14,cabecera,secundaria,2,1
8082659,Magdalena,M,4,cabecera,ninguno,2,1
8082660,Magdalena,M,50,cabecera,universitario,2,2
8082660,Magdalena,F,22,cabecera,secundaria,2,1
8082660,Magdalena,F,6,cabecera,primaria,2,1
8082660,Magdalena,F,5,cabecera,ninguno,2,1
8082660,Magdalena,F,5,cabecera,ninguno,2,1
8082660,Magdalena,F,69,cabecera,primaria,2,2
8082661,Magdalena,M,34,cabecera,secundaria,2,1
8082661,Magdalena,F,32,cabecera,tecnico,2,1
8082661,Magdalena,F,10,cabecera,primaria,2,1
8082661,Magdalena,M,3,cabecera,ninguno,2,1
8082661,Magdalena,F,80,cabecera,secundaria,2,1
8082662,Magdalena,F,36,cabecera,secundaria,2,1
8082662,Magdalena,M,29,cabecera,secundaria,2,1
8082662,Magdalena,F,15,cabecera,secundaria,2,1
8082662,Magdalena,F,9,cabecera,primaria,2,1
8082663,Magdalena,F,79,cabecera,primaria,2,1
8082663,Magdalena,F,20,cabecera,secundaria,2,1
8082664,Magdalena,F,44,cabecera,secundaria,2,1
8082664,Magdalena,M,69,cabecera,ninguno,2,1
8082664,Magdalena,M,24,cabecera,secundaria,2,1
8082665,Magdalena,M,69,cabecera,primaria,3,1
8082665,Magdalena,F,61,cabecera,secundaria,3,1
8082666,Magdalena,M,46,cabecera,secundaria,2,1
8082666,Magdalena,F,52,cabecera,primaria,2,1
8082668,Magdalena,F,25,cabecera,tecnico,2,1
8082668,Magdalena,M,31,cabecera,universitario,2,1
